DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2016-07-23	26198764	Goes FS	2015-07-21	Am J Med Genet B Neuropsychiatr Genet	www.ncbi.nlm.nih.gov/pubmed/26198764	Genome-wide association study of schizophrenia in Ashkenazi Jews.	Schizophrenia	592 Ashkenazi Jewish ancestry cases, 505 Ashkenazi Jewish ancestry controls, 36,989 cases, 113,075 controls	NA	12p13.1	12	13528544	NR	RNU6-590P - GRIN2B	106480593	2904		68768	8793	rs117578877-T	rs117578877	0	117578877	intron_variant	1	NR	9E-7	6.045757490560675		1.15	[NR]	Illumina [7158791] (imputed)	N	schizophrenia	http://www.ebi.ac.uk/efo/EFO_0000692	GCST003048	Genome-wide genotyping array
2016-07-23	26198764	Goes FS	2015-07-21	Am J Med Genet B Neuropsychiatr Genet	www.ncbi.nlm.nih.gov/pubmed/26198764	Genome-wide association study of schizophrenia in Ashkenazi Jews.	Schizophrenia	592 Ashkenazi Jewish ancestry cases, 505 Ashkenazi Jewish ancestry controls, 36,989 cases, 113,075 controls	NA	15q14	15	34367316	NR	LPCAT4 - ACTG1P15	254531	100418951		120	6218	rs117799466-C	rs117799466	0	117799466	regulatory_region_variant	1	NR	2E-6	5.698970004336019		1.06	[NR]	Illumina [7158791] (imputed)	N	schizophrenia	http://www.ebi.ac.uk/efo/EFO_0000692	GCST003048	Genome-wide genotyping array
2016-07-23	26198764	Goes FS	2015-07-21	Am J Med Genet B Neuropsychiatr Genet	www.ncbi.nlm.nih.gov/pubmed/26198764	Genome-wide association study of schizophrenia in Ashkenazi Jews.	Schizophrenia	592 Ashkenazi Jewish ancestry cases, 505 Ashkenazi Jewish ancestry controls, 36,989 cases, 113,075 controls	NA	8q24.3	8	143756977	NR	FAM83H-AS1 - LOC105375800	100128338	105375800		10640	1515	rs11784536-A	rs11784536	0	11784536	intron_variant	1	NR	5E-6	5.301029995663981		1.06	[NR]	Illumina [7158791] (imputed)	N	schizophrenia	http://www.ebi.ac.uk/efo/EFO_0000692	GCST003048	Genome-wide genotyping array
2016-07-23	26198764	Goes FS	2015-07-21	Am J Med Genet B Neuropsychiatr Genet	www.ncbi.nlm.nih.gov/pubmed/26198764	Genome-wide association study of schizophrenia in Ashkenazi Jews.	Schizophrenia	592 Ashkenazi Jewish ancestry cases, 505 Ashkenazi Jewish ancestry controls, 36,989 cases, 113,075 controls	NA	8q24.3	8	142649072	NR	LOC101928087 - JRK	101928087	8629		8424	2429	rs11785400-T	rs11785400	0	11785400	regulatory_region_variant	1	NR	8E-7	6.096910013008056		1.06	[NR]	Illumina [7158791] (imputed)	N	schizophrenia	http://www.ebi.ac.uk/efo/EFO_0000692	GCST003048	Genome-wide genotyping array
2016-07-23	26198764	Goes FS	2015-07-21	Am J Med Genet B Neuropsychiatr Genet	www.ncbi.nlm.nih.gov/pubmed/26198764	Genome-wide association study of schizophrenia in Ashkenazi Jews.	Schizophrenia	592 Ashkenazi Jewish ancestry cases, 505 Ashkenazi Jewish ancestry controls, 36,989 cases, 113,075 controls	NA	9q33.3	9	126978004	NR	RALGPS1			9649			rs11790388-G	rs11790388	0	11790388	non_coding_transcript_exon_variant	0	NR	2E-6	5.698970004336019		1.0752687	[NR]	Illumina [7158791] (imputed)	N	schizophrenia	http://www.ebi.ac.uk/efo/EFO_0000692	GCST003048	Genome-wide genotyping array
2016-07-23	26198764	Goes FS	2015-07-21	Am J Med Genet B Neuropsychiatr Genet	www.ncbi.nlm.nih.gov/pubmed/26198764	Genome-wide association study of schizophrenia in Ashkenazi Jews.	Schizophrenia	592 Ashkenazi Jewish ancestry cases, 505 Ashkenazi Jewish ancestry controls, 36,989 cases, 113,075 controls	NA	1q42.13	1	230136877	NR	GALNT2			2590			rs11807834-A	rs11807834	0	11807834	intron_variant	0	NR	8E-7	6.096910013008056		1.06	[NR]	Illumina [7158791] (imputed)	N	schizophrenia	http://www.ebi.ac.uk/efo/EFO_0000692	GCST003048	Genome-wide genotyping array
2016-07-23	26198764	Goes FS	2015-07-21	Am J Med Genet B Neuropsychiatr Genet	www.ncbi.nlm.nih.gov/pubmed/26198764	Genome-wide association study of schizophrenia in Ashkenazi Jews.	Schizophrenia	592 Ashkenazi Jewish ancestry cases, 505 Ashkenazi Jewish ancestry controls, 36,989 cases, 113,075 controls	NA	11q23.2	11	113949306	NR	HTR3B			9177			rs118162387-G	rs118162387	0	118162387	intergenic_variant	0	NR	9E-6	5.045757490560675		1.1627907	[NR]	Illumina [7158791] (imputed)	N	schizophrenia	http://www.ebi.ac.uk/efo/EFO_0000692	GCST003048	Genome-wide genotyping array
2016-07-23	26198764	Goes FS	2015-07-21	Am J Med Genet B Neuropsychiatr Genet	www.ncbi.nlm.nih.gov/pubmed/26198764	Genome-wide association study of schizophrenia in Ashkenazi Jews.	Schizophrenia	592 Ashkenazi Jewish ancestry cases, 505 Ashkenazi Jewish ancestry controls, 36,989 cases, 113,075 controls	NA	18q21.2	18	55083457	NR	LOC105372125			105372125			rs11874716-T	rs11874716	0	11874716	regulatory_region_variant	0	NR	6E-11	10.221848749616356		1.07	[NR]	Illumina [7158791] (imputed)	N	schizophrenia	http://www.ebi.ac.uk/efo/EFO_0000692	GCST003048	Genome-wide genotyping array
2016-07-23	26198764	Goes FS	2015-07-21	Am J Med Genet B Neuropsychiatr Genet	www.ncbi.nlm.nih.gov/pubmed/26198764	Genome-wide association study of schizophrenia in Ashkenazi Jews.	Schizophrenia	592 Ashkenazi Jewish ancestry cases, 505 Ashkenazi Jewish ancestry controls, 36,989 cases, 113,075 controls	NA	14q12	14	29531199	NR	RNU11-5P - PRKD1	106479563	5587		54287	45280	rs1191551-T	rs1191551	0	1191551	intergenic_variant	1	NR	8E-8	7.096910013008056		1.07	[NR]	Illumina [7158791] (imputed)	N	schizophrenia	http://www.ebi.ac.uk/efo/EFO_0000692	GCST003048	Genome-wide genotyping array
2016-07-23	26198764	Goes FS	2015-07-21	Am J Med Genet B Neuropsychiatr Genet	www.ncbi.nlm.nih.gov/pubmed/26198764	Genome-wide association study of schizophrenia in Ashkenazi Jews.	Schizophrenia	592 Ashkenazi Jewish ancestry cases, 505 Ashkenazi Jewish ancestry controls, 36,989 cases, 113,075 controls	NA	7q21.12	7	87170125	NR	DMTF1			9988			rs11982256-T	rs11982256	0	11982256	intron_variant	0	NR	1E-7	7.0		1.1627907	[NR]	Illumina [7158791] (imputed)	N	schizophrenia	http://www.ebi.ac.uk/efo/EFO_0000692	GCST003048	Genome-wide genotyping array
2016-07-23	26198764	Goes FS	2015-07-21	Am J Med Genet B Neuropsychiatr Genet	www.ncbi.nlm.nih.gov/pubmed/26198764	Genome-wide association study of schizophrenia in Ashkenazi Jews.	Schizophrenia	592 Ashkenazi Jewish ancestry cases, 505 Ashkenazi Jewish ancestry controls, 36,989 cases, 113,075 controls	NA	1q21.3	1	154877295	NR	KCNN3 - LOC105371449	3782	105371449		7017	30229	rs12069356-A	rs12069356	0	12069356	intergenic_variant	1	NR	2E-6	5.698970004336019		1.05	[NR]	Illumina [7158791] (imputed)	N	schizophrenia	http://www.ebi.ac.uk/efo/EFO_0000692	GCST003048	Genome-wide genotyping array
2016-07-23	26198764	Goes FS	2015-07-21	Am J Med Genet B Neuropsychiatr Genet	www.ncbi.nlm.nih.gov/pubmed/26198764	Genome-wide association study of schizophrenia in Ashkenazi Jews.	Schizophrenia	592 Ashkenazi Jewish ancestry cases, 505 Ashkenazi Jewish ancestry controls, 36,989 cases, 113,075 controls	NA	1p34.2	1	43259573	NR	CFAP57 - TMEM125	149465	128218		5215	10348	rs1210898-T	rs1210898	0	1210898	intron_variant	1	NR	3E-6	5.522878745280337		1.1	[NR]	Illumina [7158791] (imputed)	N	schizophrenia	http://www.ebi.ac.uk/efo/EFO_0000692	GCST003048	Genome-wide genotyping array
2016-07-23	26198764	Goes FS	2015-07-21	Am J Med Genet B Neuropsychiatr Genet	www.ncbi.nlm.nih.gov/pubmed/26198764	Genome-wide association study of schizophrenia in Ashkenazi Jews.	Schizophrenia	592 Ashkenazi Jewish ancestry cases, 505 Ashkenazi Jewish ancestry controls, 36,989 cases, 113,075 controls	NA	1p31.3	1	65858829	NR	PDE4B			5142			rs12129719-A	rs12129719	0	12129719	intron_variant	0	NR	1E-6	6.0		1.05	[NR]	Illumina [7158791] (imputed)	N	schizophrenia	http://www.ebi.ac.uk/efo/EFO_0000692	GCST003048	Genome-wide genotyping array
2016-07-23	26198764	Goes FS	2015-07-21	Am J Med Genet B Neuropsychiatr Genet	www.ncbi.nlm.nih.gov/pubmed/26198764	Genome-wide association study of schizophrenia in Ashkenazi Jews.	Schizophrenia	592 Ashkenazi Jewish ancestry cases, 505 Ashkenazi Jewish ancestry controls, 36,989 cases, 113,075 controls	NA	1p21.3	1	98222135	NR	LOC729987			729987			rs12129731-T	rs12129731	0	12129731	intron_variant	0	NR	6E-6	5.221848749616356		1.06	[NR]	Illumina [7158791] (imputed)	N	schizophrenia	http://www.ebi.ac.uk/efo/EFO_0000692	GCST003048	Genome-wide genotyping array
2016-07-23	26198764	Goes FS	2015-07-21	Am J Med Genet B Neuropsychiatr Genet	www.ncbi.nlm.nih.gov/pubmed/26198764	Genome-wide association study of schizophrenia in Ashkenazi Jews.	Schizophrenia	592 Ashkenazi Jewish ancestry cases, 505 Ashkenazi Jewish ancestry controls, 36,989 cases, 113,075 controls	NA	1p33	1	50106424	NR	ELAVL4			1996			rs12138061-A	rs12138061	0	12138061	intron_variant	0	NR	6E-6	5.221848749616356		1.06	[NR]	Illumina [7158791] (imputed)	N	schizophrenia	http://www.ebi.ac.uk/efo/EFO_0000692	GCST003048	Genome-wide genotyping array
2016-07-23	26198764	Goes FS	2015-07-21	Am J Med Genet B Neuropsychiatr Genet	www.ncbi.nlm.nih.gov/pubmed/26198764	Genome-wide association study of schizophrenia in Ashkenazi Jews.	Schizophrenia	592 Ashkenazi Jewish ancestry cases, 505 Ashkenazi Jewish ancestry controls, 36,989 cases, 113,075 controls	NA	1q31.2	1	190971497	NR	LOC440704 - HNRNPA1P46	440704	100421399		169839	174126	rs12139672-G	rs12139672	0	12139672	intergenic_variant	1	NR	4E-7	6.3979400086720375		1.0638298	[NR]	Illumina [7158791] (imputed)	N	schizophrenia	http://www.ebi.ac.uk/efo/EFO_0000692	GCST003048	Genome-wide genotyping array
2016-07-23	26198764	Goes FS	2015-07-21	Am J Med Genet B Neuropsychiatr Genet	www.ncbi.nlm.nih.gov/pubmed/26198764	Genome-wide association study of schizophrenia in Ashkenazi Jews.	Schizophrenia	592 Ashkenazi Jewish ancestry cases, 505 Ashkenazi Jewish ancestry controls, 36,989 cases, 113,075 controls	NA	1p36.23	1	8329994	NR	SLC45A1			50651			rs12142465-C	rs12142465	0	12142465	intron_variant	0	NR	2E-7	6.698970004336019		1.0638298	[NR]	Illumina [7158791] (imputed)	N	schizophrenia	http://www.ebi.ac.uk/efo/EFO_0000692	GCST003048	Genome-wide genotyping array
2016-07-23	26198764	Goes FS	2015-07-21	Am J Med Genet B Neuropsychiatr Genet	www.ncbi.nlm.nih.gov/pubmed/26198764	Genome-wide association study of schizophrenia in Ashkenazi Jews.	Schizophrenia	592 Ashkenazi Jewish ancestry cases, 505 Ashkenazi Jewish ancestry controls, 36,989 cases, 113,075 controls	NA	15q23	15	70296933	NR	LOC105370878			105370878			rs12148337-T	rs12148337	0	12148337	intergenic_variant	0	NR	3E-8	7.522878745280337		1.06	[NR]	Illumina [7158791] (imputed)	N	schizophrenia	http://www.ebi.ac.uk/efo/EFO_0000692	GCST003048	Genome-wide genotyping array
2016-07-23	26198764	Goes FS	2015-07-21	Am J Med Genet B Neuropsychiatr Genet	www.ncbi.nlm.nih.gov/pubmed/26198764	Genome-wide association study of schizophrenia in Ashkenazi Jews.	Schizophrenia	592 Ashkenazi Jewish ancestry cases, 505 Ashkenazi Jewish ancestry controls, 36,989 cases, 113,075 controls	NA	6q15	6	92438623	NR	LOC107986625 - LOC105377896	107986625	105377896		104331	146281	rs12190758-G	rs12190758	0	12190758	intergenic_variant	1	NR	3E-7	6.522878745280337		1.0638298	[NR]	Illumina [7158791] (imputed)	N	schizophrenia	http://www.ebi.ac.uk/efo/EFO_0000692	GCST003048	Genome-wide genotyping array
2016-07-23	26198764	Goes FS	2015-07-21	Am J Med Genet B Neuropsychiatr Genet	www.ncbi.nlm.nih.gov/pubmed/26198764	Genome-wide association study of schizophrenia in Ashkenazi Jews.	Schizophrenia	592 Ashkenazi Jewish ancestry cases, 505 Ashkenazi Jewish ancestry controls, 36,989 cases, 113,075 controls	NA	6q12	6	68309831	NR	LOC101928280			101928280			rs12193070-A	rs12193070	0	12193070	intron_variant	0	NR	7E-6	5.154901959985743		1.06	[NR]	Illumina [7158791] (imputed)	N	schizophrenia	http://www.ebi.ac.uk/efo/EFO_0000692	GCST003048	Genome-wide genotyping array
2016-07-23	26198764	Goes FS	2015-07-21	Am J Med Genet B Neuropsychiatr Genet	www.ncbi.nlm.nih.gov/pubmed/26198764	Genome-wide association study of schizophrenia in Ashkenazi Jews.	Schizophrenia	592 Ashkenazi Jewish ancestry cases, 505 Ashkenazi Jewish ancestry controls, 36,989 cases, 113,075 controls	NA	6q14.2	6	83463309	NR	ME1 - PRSS35	4199	167681		32090	49166	rs12195417-C	rs12195417	0	12195417	intergenic_variant	1	NR	5E-6	5.301029995663981		1.0526316	[NR]	Illumina [7158791] (imputed)	N	schizophrenia	http://www.ebi.ac.uk/efo/EFO_0000692	GCST003048	Genome-wide genotyping array
2016-07-23	26198764	Goes FS	2015-07-21	Am J Med Genet B Neuropsychiatr Genet	www.ncbi.nlm.nih.gov/pubmed/26198764	Genome-wide association study of schizophrenia in Ashkenazi Jews.	Schizophrenia	592 Ashkenazi Jewish ancestry cases, 505 Ashkenazi Jewish ancestry controls, 36,989 cases, 113,075 controls	NA	5q23.2	5	127878652	NR	LINC01183			728586			rs12332385-T	rs12332385	0	12332385	intron_variant	0	NR	2E-6	5.698970004336019		1.0526316	[NR]	Illumina [7158791] (imputed)	N	schizophrenia	http://www.ebi.ac.uk/efo/EFO_0000692	GCST003048	Genome-wide genotyping array
2016-07-23	26198764	Goes FS	2015-07-21	Am J Med Genet B Neuropsychiatr Genet	www.ncbi.nlm.nih.gov/pubmed/26198764	Genome-wide association study of schizophrenia in Ashkenazi Jews.	Schizophrenia	592 Ashkenazi Jewish ancestry cases, 505 Ashkenazi Jewish ancestry controls, 36,989 cases, 113,075 controls	NA	11p14.3	11	24364023	NR	LOC105376595 - LUZP2	105376595	338645		25224	130281	rs12360997-G	rs12360997	0	12360997	intergenic_variant	1	NR	2E-8	7.698970004336019		1.0638298	[NR]	Illumina [7158791] (imputed)	N	schizophrenia	http://www.ebi.ac.uk/efo/EFO_0000692	GCST003048	Genome-wide genotyping array
2016-07-23	26198764	Goes FS	2015-07-21	Am J Med Genet B Neuropsychiatr Genet	www.ncbi.nlm.nih.gov/pubmed/26198764	Genome-wide association study of schizophrenia in Ashkenazi Jews.	Schizophrenia	592 Ashkenazi Jewish ancestry cases, 505 Ashkenazi Jewish ancestry controls, 36,989 cases, 113,075 controls	NA	11q22.3	11	109507345	NR	C11orf87 - CCT6P5	399947	100463286		74342	129897	rs12421382-C	rs12421382	0	12421382	intron_variant	1	NR	4E-8	7.3979400086720375		1.0638298	[NR]	Illumina [7158791] (imputed)	N	schizophrenia	http://www.ebi.ac.uk/efo/EFO_0000692	GCST003048	Genome-wide genotyping array
2016-07-23	26198764	Goes FS	2015-07-21	Am J Med Genet B Neuropsychiatr Genet	www.ncbi.nlm.nih.gov/pubmed/26198764	Genome-wide association study of schizophrenia in Ashkenazi Jews.	Schizophrenia	592 Ashkenazi Jewish ancestry cases, 505 Ashkenazi Jewish ancestry controls, 36,989 cases, 113,075 controls	NA	13q13.3	13	37876098	NR	TRPC4 - LOC101929077	7223	101929077		5724	58402	rs12431204-A	rs12431204	0	12431204	intergenic_variant	1	NR	4E-6	5.3979400086720375		1.05	[NR]	Illumina [7158791] (imputed)	N	schizophrenia	http://www.ebi.ac.uk/efo/EFO_0000692	GCST003048	Genome-wide genotyping array
2016-07-23	26198764	Goes FS	2015-07-21	Am J Med Genet B Neuropsychiatr Genet	www.ncbi.nlm.nih.gov/pubmed/26198764	Genome-wide association study of schizophrenia in Ashkenazi Jews.	Schizophrenia	592 Ashkenazi Jewish ancestry cases, 505 Ashkenazi Jewish ancestry controls, 36,989 cases, 113,075 controls	NA	14q23.1	14	59699304	NR	RTN1			6252			rs12431410-C	rs12431410	0	12431410	intron_variant	0	NR	6E-7	6.221848749616356		1.0526316	[NR]	Illumina [7158791] (imputed)	N	schizophrenia	http://www.ebi.ac.uk/efo/EFO_0000692	GCST003048	Genome-wide genotyping array
2016-07-23	26198764	Goes FS	2015-07-21	Am J Med Genet B Neuropsychiatr Genet	www.ncbi.nlm.nih.gov/pubmed/26198764	Genome-wide association study of schizophrenia in Ashkenazi Jews.	Schizophrenia	592 Ashkenazi Jewish ancestry cases, 505 Ashkenazi Jewish ancestry controls, 36,989 cases, 113,075 controls	NA	14q32.32	14	103345983	NR	EIF5 - HMGB3P26	1983	100130405		958	18232	rs12432904-G	rs12432904	0	12432904	regulatory_region_variant	1	NR	4E-6	5.3979400086720375		1.0526316	[NR]	Illumina [7158791] (imputed)	N	schizophrenia	http://www.ebi.ac.uk/efo/EFO_0000692	GCST003048	Genome-wide genotyping array
2016-07-23	26198764	Goes FS	2015-07-21	Am J Med Genet B Neuropsychiatr Genet	www.ncbi.nlm.nih.gov/pubmed/26198764	Genome-wide association study of schizophrenia in Ashkenazi Jews.	Schizophrenia	592 Ashkenazi Jewish ancestry cases, 505 Ashkenazi Jewish ancestry controls, 36,989 cases, 113,075 controls	NA	16q21	16	58637911	NR	CNOT1 - SLC38A7	23019	55238		8025	27198	rs12446487-C	rs12446487	0	12446487	intergenic_variant	1	NR	1E-8	8.0		1.0869565	[NR]	Illumina [7158791] (imputed)	N	schizophrenia	http://www.ebi.ac.uk/efo/EFO_0000692	GCST003048	Genome-wide genotyping array
2016-07-23	26198764	Goes FS	2015-07-21	Am J Med Genet B Neuropsychiatr Genet	www.ncbi.nlm.nih.gov/pubmed/26198764	Genome-wide association study of schizophrenia in Ashkenazi Jews.	Schizophrenia	592 Ashkenazi Jewish ancestry cases, 505 Ashkenazi Jewish ancestry controls, 36,989 cases, 113,075 controls	NA	16p13.3	16	7694178	NR	RBFOX1			54715			rs12447542-A	rs12447542	0	12447542	intron_variant	0	NR	7E-7	6.154901959985743		1.08	[NR]	Illumina [7158791] (imputed)	N	schizophrenia	http://www.ebi.ac.uk/efo/EFO_0000692	GCST003048	Genome-wide genotyping array
2016-07-23	26198764	Goes FS	2015-07-21	Am J Med Genet B Neuropsychiatr Genet	www.ncbi.nlm.nih.gov/pubmed/26198764	Genome-wide association study of schizophrenia in Ashkenazi Jews.	Schizophrenia	592 Ashkenazi Jewish ancestry cases, 505 Ashkenazi Jewish ancestry controls, 36,989 cases, 113,075 controls	NA	16q24.3	16	89806562	NR	FANCA			2175			rs12449000-T	rs12449000	0	12449000	intron_variant	0	NR	5E-6	5.301029995663981		1.05	[NR]	Illumina [7158791] (imputed)	N	schizophrenia	http://www.ebi.ac.uk/efo/EFO_0000692	GCST003048	Genome-wide genotyping array
2016-07-23	26198764	Goes FS	2015-07-21	Am J Med Genet B Neuropsychiatr Genet	www.ncbi.nlm.nih.gov/pubmed/26198764	Genome-wide association study of schizophrenia in Ashkenazi Jews.	Schizophrenia	592 Ashkenazi Jewish ancestry cases, 505 Ashkenazi Jewish ancestry controls, 36,989 cases, 113,075 controls	NA	2p23.2	2	27810671	BRE, GPN1, MIR4263, MRPL33, RBKS, SLC4A1AP, SUPT7L	RBKS			64080			rs12474906-A	rs12474906	0	12474906	intron_variant	0	NR	4E-8	7.3979400086720375		1.07	[NR]	Illumina [7158791] (imputed)	N	schizophrenia	http://www.ebi.ac.uk/efo/EFO_0000692	GCST003048	Genome-wide genotyping array
2016-07-23	26198764	Goes FS	2015-07-21	Am J Med Genet B Neuropsychiatr Genet	www.ncbi.nlm.nih.gov/pubmed/26198764	Genome-wide association study of schizophrenia in Ashkenazi Jews.	Schizophrenia	592 Ashkenazi Jewish ancestry cases, 505 Ashkenazi Jewish ancestry controls, 36,989 cases, 113,075 controls	NA	2q31.2	2	179470242	NR	ZNF385B			151126			rs12478234-A	rs12478234	0	12478234	intron_variant	0	NR	1E-6	6.0		1.09	[NR]	Illumina [7158791] (imputed)	N	schizophrenia	http://www.ebi.ac.uk/efo/EFO_0000692	GCST003048	Genome-wide genotyping array
2016-07-23	26198764	Goes FS	2015-07-21	Am J Med Genet B Neuropsychiatr Genet	www.ncbi.nlm.nih.gov/pubmed/26198764	Genome-wide association study of schizophrenia in Ashkenazi Jews.	Schizophrenia	592 Ashkenazi Jewish ancestry cases, 505 Ashkenazi Jewish ancestry controls, 36,989 cases, 113,075 controls	NA	3p12.2	3	80865258	NR	LOC105377174 - LOC728290	105377174	728290		39348	128610	rs12487279-C	rs12487279	0	12487279	intergenic_variant	1	NR	8E-6	5.096910013008056		1.11	[NR]	Illumina [7158791] (imputed)	N	schizophrenia	http://www.ebi.ac.uk/efo/EFO_0000692	GCST003048	Genome-wide genotyping array
2016-07-23	26198764	Goes FS	2015-07-21	Am J Med Genet B Neuropsychiatr Genet	www.ncbi.nlm.nih.gov/pubmed/26198764	Genome-wide association study of schizophrenia in Ashkenazi Jews.	Schizophrenia	592 Ashkenazi Jewish ancestry cases, 505 Ashkenazi Jewish ancestry controls, 36,989 cases, 113,075 controls	NA	4q34.2	4	175810250	NR	LOC101928590, GPM6A			101928590, 2823			rs12498839-A	rs12498839	0	12498839	intron_variant	0	NR	2E-6	5.698970004336019		1.11	[NR]	Illumina [7158791] (imputed)	N	schizophrenia	http://www.ebi.ac.uk/efo/EFO_0000692	GCST003048	Genome-wide genotyping array
2016-07-23	26198764	Goes FS	2015-07-21	Am J Med Genet B Neuropsychiatr Genet	www.ncbi.nlm.nih.gov/pubmed/26198764	Genome-wide association study of schizophrenia in Ashkenazi Jews.	Schizophrenia	592 Ashkenazi Jewish ancestry cases, 505 Ashkenazi Jewish ancestry controls, 36,989 cases, 113,075 controls	NA	4q35.1	4	182693431	NR	TENM3			55714			rs12510251-A	rs12510251	0	12510251	intron_variant	0	NR	1E-7	7.0		1.07	[NR]	Illumina [7158791] (imputed)	N	schizophrenia	http://www.ebi.ac.uk/efo/EFO_0000692	GCST003048	Genome-wide genotyping array
2016-07-23	26198764	Goes FS	2015-07-21	Am J Med Genet B Neuropsychiatr Genet	www.ncbi.nlm.nih.gov/pubmed/26198764	Genome-wide association study of schizophrenia in Ashkenazi Jews.	Schizophrenia	592 Ashkenazi Jewish ancestry cases, 505 Ashkenazi Jewish ancestry controls, 36,989 cases, 113,075 controls	NA	10p11.22	10	32004006	NR	LOC107984219			107984219			rs1251350-C	rs1251350	0	1251350	regulatory_region_variant	0	NR	4E-6	5.3979400086720375		1.0526316	[NR]	Illumina [7158791] (imputed)	N	schizophrenia	http://www.ebi.ac.uk/efo/EFO_0000692	GCST003048	Genome-wide genotyping array
2016-07-23	26198764	Goes FS	2015-07-21	Am J Med Genet B Neuropsychiatr Genet	www.ncbi.nlm.nih.gov/pubmed/26198764	Genome-wide association study of schizophrenia in Ashkenazi Jews.	Schizophrenia	592 Ashkenazi Jewish ancestry cases, 505 Ashkenazi Jewish ancestry controls, 36,989 cases, 113,075 controls	NA	5q15	5	96170382	NR	LOC105379675, LOC101929710, LOC107984114			105379675, 101929710, 107984114			rs12519062-C	rs12519062	0	12519062	intron_variant	0	NR	5E-6	5.301029995663981		1.0869565	[NR]	Illumina [7158791] (imputed)	N	schizophrenia	http://www.ebi.ac.uk/efo/EFO_0000692	GCST003048	Genome-wide genotyping array
2016-07-23	26198764	Goes FS	2015-07-21	Am J Med Genet B Neuropsychiatr Genet	www.ncbi.nlm.nih.gov/pubmed/26198764	Genome-wide association study of schizophrenia in Ashkenazi Jews.	Schizophrenia	592 Ashkenazi Jewish ancestry cases, 505 Ashkenazi Jewish ancestry controls, 36,989 cases, 113,075 controls	NA	5q33.2	5	153418096	NR	LINC01470 - GRIA1	101927134	2890		445747	71519	rs12522290-C	rs12522290	0	12522290	intergenic_variant	1	NR	5E-8	7.301029995663981		1.08	[NR]	Illumina [7158791] (imputed)	N	schizophrenia	http://www.ebi.ac.uk/efo/EFO_0000692	GCST003048	Genome-wide genotyping array
2016-07-23	26198764	Goes FS	2015-07-21	Am J Med Genet B Neuropsychiatr Genet	www.ncbi.nlm.nih.gov/pubmed/26198764	Genome-wide association study of schizophrenia in Ashkenazi Jews.	Schizophrenia	592 Ashkenazi Jewish ancestry cases, 505 Ashkenazi Jewish ancestry controls, 36,989 cases, 113,075 controls	NA	7q22.3	7	105670146	NR	ATXN7L1			222255			rs12540205-C	rs12540205	0	12540205	intron_variant	0	NR	5E-6	5.301029995663981		1.0526316	[NR]	Illumina [7158791] (imputed)	N	schizophrenia	http://www.ebi.ac.uk/efo/EFO_0000692	GCST003048	Genome-wide genotyping array
2016-07-23	26198764	Goes FS	2015-07-21	Am J Med Genet B Neuropsychiatr Genet	www.ncbi.nlm.nih.gov/pubmed/26198764	Genome-wide association study of schizophrenia in Ashkenazi Jews.	Schizophrenia	592 Ashkenazi Jewish ancestry cases, 505 Ashkenazi Jewish ancestry controls, 36,989 cases, 113,075 controls	NA	8p23.1	8	10392538	NR	MSRA			4482			rs12541491-T	rs12541491	0	12541491	intron_variant	0	NR	3E-7	6.522878745280337		1.06	[NR]	Illumina [7158791] (imputed)	N	schizophrenia	http://www.ebi.ac.uk/efo/EFO_0000692	GCST003048	Genome-wide genotyping array
2016-07-23	26198764	Goes FS	2015-07-21	Am J Med Genet B Neuropsychiatr Genet	www.ncbi.nlm.nih.gov/pubmed/26198764	Genome-wide association study of schizophrenia in Ashkenazi Jews.	Schizophrenia	592 Ashkenazi Jewish ancestry cases, 505 Ashkenazi Jewish ancestry controls, 36,989 cases, 113,075 controls	NA	9q22.31	9	93507955	NR	FAM120A			23196			rs12554020-C	rs12554020	0	12554020	intron_variant	0	NR	6E-6	5.221848749616356		1.07	[NR]	Illumina [7158791] (imputed)	N	schizophrenia	http://www.ebi.ac.uk/efo/EFO_0000692	GCST003048	Genome-wide genotyping array
