DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2018-07-19	29728651	Li X	2018-04-27	Neuropsychopharmacology	www.ncbi.nlm.nih.gov/pubmed/29728651	Common variants on 6q16.2, 12q24.31 and 16p13.3 are associated with major depressive disorder.	Major depressive disorder	84,847 European ancestry cases,  241,266 European ancestry controls, 5,303 Han Chinese ancestry cases, 5,337 Han Chinese ancestry controls	2,659 European ancestry cases, 17,237 European ancestry controls	20q12	20	41329322	NR	ZHX3 - LOC100130936	23051	100130936		11716	1800	rs6065333-C	rs6065333	0	6065333	regulatory_region_variant	1	0.15	9E-8	7.045757490560675		1.0438414	[NR]	Affymetrix, Illumina [at least 1235109] (imputed)	N	unipolar depression	http://www.ebi.ac.uk/efo/EFO_0003761	GCST005907	Genome-wide genotyping array
2018-07-19	29728651	Li X	2018-04-27	Neuropsychopharmacology	www.ncbi.nlm.nih.gov/pubmed/29728651	Common variants on 6q16.2, 12q24.31 and 16p13.3 are associated with major depressive disorder.	Major depressive disorder	84,847 European ancestry cases,  241,266 European ancestry controls, 5,303 Han Chinese ancestry cases, 5,337 Han Chinese ancestry controls	2,659 European ancestry cases, 17,237 European ancestry controls	22q13.2	22	41082478	NR	LOC391334 - MIR1281	391334	100302237		7248	10035	rs9623320-A	rs9623320	0	9623320	intergenic_variant	1	0.304	4E-8	7.3979400086720375		1.0362694	[NR]	Affymetrix, Illumina [at least 1235109] (imputed)	N	unipolar depression	http://www.ebi.ac.uk/efo/EFO_0003761	GCST005907	Genome-wide genotyping array
2018-07-19	29728651	Li X	2018-04-27	Neuropsychopharmacology	www.ncbi.nlm.nih.gov/pubmed/29728651	Common variants on 6q16.2, 12q24.31 and 16p13.3 are associated with major depressive disorder.	Major depressive disorder	84,847 European ancestry cases,  241,266 European ancestry controls, 5,303 Han Chinese ancestry cases, 5,337 Han Chinese ancestry controls	2,659 European ancestry cases, 17,237 European ancestry controls	13q14.3	13	53329376	NR	RN7SL618P - ZNF646P1	106479447	100419854		71004	79389	rs1867368-C	rs1867368	0	1867368	intergenic_variant	1	0.317	5E-8	7.301029995663981		1.0330578	[NR]	Affymetrix, Illumina [at least 1235109] (imputed)	N	unipolar depression	http://www.ebi.ac.uk/efo/EFO_0003761	GCST005907	Genome-wide genotyping array
2018-07-19	29728651	Li X	2018-04-27	Neuropsychopharmacology	www.ncbi.nlm.nih.gov/pubmed/29728651	Common variants on 6q16.2, 12q24.31 and 16p13.3 are associated with major depressive disorder.	Major depressive disorder	84,847 European ancestry cases,  241,266 European ancestry controls, 5,303 Han Chinese ancestry cases, 5,337 Han Chinese ancestry controls	2,659 European ancestry cases, 17,237 European ancestry controls	3q25.32	3	158310697	NR	RSRC1			51319			rs1210358-A	rs1210358	0	1210358	intron_variant	0	0.615	9E-8	7.045757490560675		1.0319917	[NR]	Affymetrix, Illumina [at least 1235109] (imputed)	N	unipolar depression	http://www.ebi.ac.uk/efo/EFO_0003761	GCST005907	Genome-wide genotyping array
2018-07-19	29728651	Li X	2018-04-27	Neuropsychopharmacology	www.ncbi.nlm.nih.gov/pubmed/29728651	Common variants on 6q16.2, 12q24.31 and 16p13.3 are associated with major depressive disorder.	Major depressive disorder	84,847 European ancestry cases,  241,266 European ancestry controls, 5,303 Han Chinese ancestry cases, 5,337 Han Chinese ancestry controls	2,659 European ancestry cases, 17,237 European ancestry controls	13q21.32	13	66377697	NR	PCDH9			5101			rs1413573-A	rs1413573	0	1413573	intron_variant	0	0.492	2E-8	7.698970004336019		1.0319917	[NR]	Affymetrix, Illumina [at least 1235109] (imputed)	N	unipolar depression	http://www.ebi.ac.uk/efo/EFO_0003761	GCST005907	Genome-wide genotyping array
2018-07-19	29728651	Li X	2018-04-27	Neuropsychopharmacology	www.ncbi.nlm.nih.gov/pubmed/29728651	Common variants on 6q16.2, 12q24.31 and 16p13.3 are associated with major depressive disorder.	Major depressive disorder	84,847 European ancestry cases,  241,266 European ancestry controls, 5,303 Han Chinese ancestry cases, 5,337 Han Chinese ancestry controls	2,659 European ancestry cases, 17,237 European ancestry controls	5q34	5	165056066	NR	LOC105377703			105377703			rs4339373-T	rs4339373	0	4339373	intron_variant	0	0.51	2E-7	6.698970004336019		1.03	[NR]	Affymetrix, Illumina [at least 1235109] (imputed)	N	unipolar depression	http://www.ebi.ac.uk/efo/EFO_0003761	GCST005907	Genome-wide genotyping array
2018-07-19	29728651	Li X	2018-04-27	Neuropsychopharmacology	www.ncbi.nlm.nih.gov/pubmed/29728651	Common variants on 6q16.2, 12q24.31 and 16p13.3 are associated with major depressive disorder.	Major depressive disorder	84,847 European ancestry cases,  241,266 European ancestry controls, 5,303 Han Chinese ancestry cases, 5,337 Han Chinese ancestry controls	2,659 European ancestry cases, 17,237 European ancestry controls	2p16.1	2	57814801	NR	LOC105377628 - VRK2	105377628	7444		26749	92850	rs2717046-T	rs2717046	0	2717046	intergenic_variant	1	0.367	1E-8	8.0		1.034	[NR]	Affymetrix, Illumina [at least 1235109] (imputed)	N	unipolar depression	http://www.ebi.ac.uk/efo/EFO_0003761	GCST005907	Genome-wide genotyping array
2018-07-19	29728651	Li X	2018-04-27	Neuropsychopharmacology	www.ncbi.nlm.nih.gov/pubmed/29728651	Common variants on 6q16.2, 12q24.31 and 16p13.3 are associated with major depressive disorder.	Major depressive disorder	84,847 European ancestry cases,  241,266 European ancestry controls, 5,303 Han Chinese ancestry cases, 5,337 Han Chinese ancestry controls	2,659 European ancestry cases, 17,237 European ancestry controls	1p31.1	1	72359177	NR	LOC105378797			105378797			rs6687024-T	rs6687024	0	6687024	intergenic_variant	0	0.623	4E-8	7.3979400086720375		1.034	[NR]	Affymetrix, Illumina [at least 1235109] (imputed)	N	unipolar depression	http://www.ebi.ac.uk/efo/EFO_0003761	GCST005907	Genome-wide genotyping array
2018-07-19	29728651	Li X	2018-04-27	Neuropsychopharmacology	www.ncbi.nlm.nih.gov/pubmed/29728651	Common variants on 6q16.2, 12q24.31 and 16p13.3 are associated with major depressive disorder.	Major depressive disorder	84,847 European ancestry cases,  241,266 European ancestry controls, 5,303 Han Chinese ancestry cases, 5,337 Han Chinese ancestry controls	2,659 European ancestry cases, 17,237 European ancestry controls	15q14	15	37455148	NR	LOC105370772 - RPS15P8	105370772	390576		28391	35530	rs1457257-G	rs1457257	0	1457257	intron_variant	1	0.366	1E-8	8.0		1.035	[NR]	Affymetrix, Illumina [at least 1235109] (imputed)	N	unipolar depression	http://www.ebi.ac.uk/efo/EFO_0003761	GCST005907	Genome-wide genotyping array
2018-07-19	29728651	Li X	2018-04-27	Neuropsychopharmacology	www.ncbi.nlm.nih.gov/pubmed/29728651	Common variants on 6q16.2, 12q24.31 and 16p13.3 are associated with major depressive disorder.	Major depressive disorder	84,847 European ancestry cases,  241,266 European ancestry controls, 5,303 Han Chinese ancestry cases, 5,337 Han Chinese ancestry controls	2,659 European ancestry cases, 17,237 European ancestry controls	16p13.3	16	7617390	RBFOX1	RBFOX1			54715			rs3785234-T	rs3785234	0	3785234	intron_variant	0	0.624	2E-8	7.698970004336019		1.035	[NR]	Affymetrix, Illumina [at least 1235109] (imputed)	N	unipolar depression	http://www.ebi.ac.uk/efo/EFO_0003761	GCST005907	Genome-wide genotyping array
2018-07-19	29728651	Li X	2018-04-27	Neuropsychopharmacology	www.ncbi.nlm.nih.gov/pubmed/29728651	Common variants on 6q16.2, 12q24.31 and 16p13.3 are associated with major depressive disorder.	Major depressive disorder	84,847 European ancestry cases,  241,266 European ancestry controls, 5,303 Han Chinese ancestry cases, 5,337 Han Chinese ancestry controls	2,659 European ancestry cases, 17,237 European ancestry controls	8q12.2	8	60799811	NR	CHD7			55636			rs4289855-T	rs4289855	0	4289855	intron_variant	0	0.228	2E-7	6.698970004336019		1.036	[NR]	Affymetrix, Illumina [at least 1235109] (imputed)	N	unipolar depression	http://www.ebi.ac.uk/efo/EFO_0003761	GCST005907	Genome-wide genotyping array
2018-07-19	29728651	Li X	2018-04-27	Neuropsychopharmacology	www.ncbi.nlm.nih.gov/pubmed/29728651	Common variants on 6q16.2, 12q24.31 and 16p13.3 are associated with major depressive disorder.	Major depressive disorder	84,847 European ancestry cases,  241,266 European ancestry controls, 5,303 Han Chinese ancestry cases, 5,337 Han Chinese ancestry controls	2,659 European ancestry cases, 17,237 European ancestry controls	12q21.31	12	84304455	NR	LOC107984536 - LOC100128335	107984536	100128335		117863	144175	rs2956278-G	rs2956278	0	2956278	intergenic_variant	1	0.234	2E-7	6.698970004336019		1.037	[NR]	Affymetrix, Illumina [at least 1235109] (imputed)	N	unipolar depression	http://www.ebi.ac.uk/efo/EFO_0003761	GCST005907	Genome-wide genotyping array
2010-09-10	20673876	Rietschel M	2010-07-29	Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/20673876	Genome-wide association-, replication-, and neuroimaging study implicates HOMER1 in the etiology of major depression.	Major depressive disorder	597 European ancestry cases, 1,295 European ancestry controls	409 European ancestry cases, 541 European ancestry controls	5q14.1	5	79533426	HOMER1	RPL7AP32 - LOC105379047	133748	105379047		3275	14147	rs7713917-G	rs7713917	0	7713917	intergenic_variant	1	0.60	1E-6	6.0		1.33	[1.19-1.49]	Illumina [491238]	N	unipolar depression	http://www.ebi.ac.uk/efo/EFO_0003761	GCST000743	Genome-wide genotyping array
2010-09-10	20673876	Rietschel M	2010-07-29	Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/20673876	Genome-wide association-, replication-, and neuroimaging study implicates HOMER1 in the etiology of major depression.	Major depressive disorder	597 European ancestry cases, 1,295 European ancestry controls	409 European ancestry cases, 541 European ancestry controls	12q15	12	68976976	CPM	CPM - LOC107984471	1368	107984471		13736	30683	rs9943849-T	rs9943849	0	9943849	intergenic_variant	1	0.73	3E-6	5.522878745280337		1.37	[1.20-1.56]	Illumina [491238]	N	unipolar depression	http://www.ebi.ac.uk/efo/EFO_0003761	GCST000743	Genome-wide genotyping array
2010-09-10	20673876	Rietschel M	2010-07-29	Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/20673876	Genome-wide association-, replication-, and neuroimaging study implicates HOMER1 in the etiology of major depression.	Major depressive disorder	597 European ancestry cases, 1,295 European ancestry controls	409 European ancestry cases, 541 European ancestry controls	15q14	15	36021764	intergenic	LOC105370766 - LOC100507480	105370766	100507480		45594	24078	rs10520045-T	rs10520045	0	10520045	intron_variant	1	0.27	7E-6	5.154901959985743		1.32	[1.17-1.50]	Illumina [491238]	N	unipolar depression	http://www.ebi.ac.uk/efo/EFO_0003761	GCST000743	Genome-wide genotyping array
2011-01-04	21042317	Wray NR	2010-11-02	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/21042317	Genome-wide association study of major depressive disorder: new results, meta-analysis, and lessons learned.	Major depressive disorder	2,431 European ancestry cases, 3,673 European ancestry controls	3,332 European ancestry cases, 3,228 European ancestry controls	1q42.11	1	224351238	CNIH4, NVL, WDR26	NVL - CNIH4	4931	29097		21037	5573	rs11579964-C	rs11579964	0	11579964	intergenic_variant	1	0.84	4E-6	5.3979400086720375		1.19	[NR]	Affymetrix, Illumina [1251157] (imputed)	N	unipolar depression	http://www.ebi.ac.uk/efo/EFO_0003761	GCST000856	Genome-wide genotyping array
2011-01-04	21042317	Wray NR	2010-11-02	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/21042317	Genome-wide association study of major depressive disorder: new results, meta-analysis, and lessons learned.	Major depressive disorder	2,431 European ancestry cases, 3,673 European ancestry controls	3,332 European ancestry cases, 3,228 European ancestry controls	3q27.2	3	185158995	C3orf70, EHHADH	C3orf70 - EHHADH-AS1	285382	339926		5981	3906	rs7647854-G	rs7647854	0	7647854	intergenic_variant	1	0.16	5E-6	5.301029995663981		1.19	[NR]	Affymetrix, Illumina [1251157] (imputed)	N	unipolar depression	http://www.ebi.ac.uk/efo/EFO_0003761	GCST000856	Genome-wide genotyping array
2011-01-04	21042317	Wray NR	2010-11-02	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/21042317	Genome-wide association study of major depressive disorder: new results, meta-analysis, and lessons learned.	Major depressive disorder	2,431 European ancestry cases, 3,673 European ancestry controls	3,332 European ancestry cases, 3,228 European ancestry controls	16q22.3	16	73467637	intergenic	C16orf47			388289			rs12446956-C	rs12446956	0	12446956	intron_variant	0	0.13	1E-6	6.0		1.22	[NR]	Affymetrix, Illumina [1251157] (imputed)	N	unipolar depression	http://www.ebi.ac.uk/efo/EFO_0003761	GCST000856	Genome-wide genotyping array
2011-01-04	21042317	Wray NR	2010-11-02	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/21042317	Genome-wide association study of major depressive disorder: new results, meta-analysis, and lessons learned.	Major depressive disorder	2,431 European ancestry cases, 3,673 European ancestry controls	3,332 European ancestry cases, 3,228 European ancestry controls	18q12.3	18	43292308	intergenic	SYT4 - LOC105372088	6860	105372088		14658	518386	rs12457996-T	rs12457996	0	12457996	intergenic_variant	1	0.77	6E-6	5.221848749616356		1.15	[NR]	Affymetrix, Illumina [1251157] (imputed)	N	unipolar depression	http://www.ebi.ac.uk/efo/EFO_0003761	GCST000856	Genome-wide genotyping array
2014-02-04	23857890	Power RA	2013-07-15	Am J Med Genet B Neuropsychiatr Genet	www.ncbi.nlm.nih.gov/pubmed/23857890	Genome-wide association analysis accounting for environmental factors through propensity-score matching: application to stressful live events in major depressive disorder.	Major depressive disorder	805 European ancestry cases, 805 European ancestry controls	NA	16q24.1	16	86070536	IRF8	LOC105376778 - LINC01082	105376778	100506542		10330	125645	rs8050326-A	rs8050326	0	8050326	intergenic_variant	1	0.44	3E-7	6.522878745280337		1.45	[1.26-1.76]	Illumina [457670]	N	unipolar depression	http://www.ebi.ac.uk/efo/EFO_0003761	GCST002095	Genome-wide genotyping array
2014-02-04	23857890	Power RA	2013-07-15	Am J Med Genet B Neuropsychiatr Genet	www.ncbi.nlm.nih.gov/pubmed/23857890	Genome-wide association analysis accounting for environmental factors through propensity-score matching: application to stressful live events in major depressive disorder.	Major depressive disorder	805 European ancestry cases, 805 European ancestry controls	NA	18q21.32	18	59647575	CCBE1	CCBE1			147372			rs11152166-?	rs11152166	0	11152166	intron_variant	0	0.58	3E-6	5.522878745280337		1.41	[1.22-1.61]	Illumina [457670]	N	unipolar depression	http://www.ebi.ac.uk/efo/EFO_0003761	GCST002095	Genome-wide genotyping array
2014-10-22	24528284	Ji Y	2014-08-01	Br J Clin Pharmacol	www.ncbi.nlm.nih.gov/pubmed/24528284	Citalopram and escitalopram plasma drug and metabolite concentrations: genome-wide associations.	Response to serotonin reuptake inhibitors in major depressive disorder (plasma drug and metabolite levels)	300 European ancestry Escitalpram treated individuals, 130 European ancestry Citalopram treated individuals	NA	17q25.3	17	79831041	CBX4	LOC105371919 - CBX4	105371919	8535		3337	2115	rs9747992-?	rs9747992	0	9747992	intergenic_variant	1	0.086	2E-7	6.698970004336019	(S-DCT concentration)			Illumina [7537437] (imputed)	N	unipolar depression, response to selective serotonin reuptake inhibitor	http://www.ebi.ac.uk/efo/EFO_0003761, http://www.ebi.ac.uk/efo/EFO_0005658	GCST002549	Genome-wide genotyping array
2014-10-22	24528284	Ji Y	2014-08-01	Br J Clin Pharmacol	www.ncbi.nlm.nih.gov/pubmed/24528284	Citalopram and escitalopram plasma drug and metabolite concentrations: genome-wide associations.	Response to serotonin reuptake inhibitors in major depressive disorder (plasma drug and metabolite levels)	300 European ancestry Escitalpram treated individuals, 130 European ancestry Citalopram treated individuals	NA	5p13.3	5	31766326	PDZD2	PDZD2			23037			rs2059865-?	rs2059865	0	2059865	intron_variant	0	0.235	3E-7	6.522878745280337	(S-DCT concentration)			Illumina [7537437] (imputed)	N	unipolar depression, response to selective serotonin reuptake inhibitor	http://www.ebi.ac.uk/efo/EFO_0003761, http://www.ebi.ac.uk/efo/EFO_0005658	GCST002549	Genome-wide genotyping array
2014-10-22	24528284	Ji Y	2014-08-01	Br J Clin Pharmacol	www.ncbi.nlm.nih.gov/pubmed/24528284	Citalopram and escitalopram plasma drug and metabolite concentrations: genome-wide associations.	Response to serotonin reuptake inhibitors in major depressive disorder (plasma drug and metabolite levels)	300 European ancestry Escitalpram treated individuals, 130 European ancestry Citalopram treated individuals	NA	11p15.3	11	13107616	CTC-497E21.5	RASSF10 - LOC105376558	644943	105376558		95510	3887	rs117020818-?	rs117020818	0	117020818	intron_variant	1	0.046	7E-7	6.154901959985743	(S-DCT concentration)			Illumina [7537437] (imputed)	N	unipolar depression, response to selective serotonin reuptake inhibitor	http://www.ebi.ac.uk/efo/EFO_0003761, http://www.ebi.ac.uk/efo/EFO_0005658	GCST002549	Genome-wide genotyping array
2014-10-22	24528284	Ji Y	2014-08-01	Br J Clin Pharmacol	www.ncbi.nlm.nih.gov/pubmed/24528284	Citalopram and escitalopram plasma drug and metabolite concentrations: genome-wide associations.	Response to serotonin reuptake inhibitors in major depressive disorder (plasma drug and metabolite levels)	300 European ancestry Escitalpram treated individuals, 130 European ancestry Citalopram treated individuals	NA	10q23.33	10	94922089	CYP2C9, CYP2C19	CYP2C9			1559			rs1074145-?	rs1074145	0	1074145	intergenic_variant	0	0.162	4E-9	8.397940008672037	(S-CT concentration)			Illumina [7537437] (imputed)	N	unipolar depression, response to selective serotonin reuptake inhibitor	http://www.ebi.ac.uk/efo/EFO_0003761, http://www.ebi.ac.uk/efo/EFO_0005658	GCST002549	Genome-wide genotyping array
2014-10-22	24528284	Ji Y	2014-08-01	Br J Clin Pharmacol	www.ncbi.nlm.nih.gov/pubmed/24528284	Citalopram and escitalopram plasma drug and metabolite concentrations: genome-wide associations.	Response to serotonin reuptake inhibitors in major depressive disorder (plasma drug and metabolite levels)	300 European ancestry Escitalpram treated individuals, 130 European ancestry Citalopram treated individuals	NA	10q23.33	10	94922089	CYP2C9, CYP2C19	CYP2C9			1559			rs1074145-?	rs1074145	0	1074145	intergenic_variant	0	0.162	2E-16	15.698970004336019	(S-DCT/S-CT ratio)			Illumina [7537437] (imputed)	N	unipolar depression, response to selective serotonin reuptake inhibitor	http://www.ebi.ac.uk/efo/EFO_0003761, http://www.ebi.ac.uk/efo/EFO_0005658	GCST002549	Genome-wide genotyping array
2014-08-08	24047446	Schosser A	2013-09-19	World J Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/24047446	Genome-wide association study of co-occurring anxiety in major depression.	Anxiety and major depressive disorder	1,080 European ancestry cases, 1,588 European ancestry controls	NA	6p24.1	6	11811081	C6orf105	LOC107986568 - AMD1P4	107986568	100129761		18	50345	rs3950186-T	rs3950186	0	3950186	non_coding_transcript_exon_variant	1	0.338	8E-6	5.096910013008056		1.319	[NR]	Illumina [471581]	N	unipolar depression, anxiety	http://www.ebi.ac.uk/efo/EFO_0003761, http://www.ebi.ac.uk/efo/EFO_0005230	GCST002200	Genome-wide genotyping array
2014-08-08	24047446	Schosser A	2013-09-19	World J Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/24047446	Genome-wide association study of co-occurring anxiety in major depression.	Anxiety and major depressive disorder	1,080 European ancestry cases, 1,588 European ancestry controls	NA	9p23	9	10192290	PTPRD	PTPRD			5789			rs294856-?	rs294856	0	294856	intron_variant	0	0.58	2E-6	5.698970004336019		1.34	[NR]	Illumina [471581]	N	unipolar depression, anxiety	http://www.ebi.ac.uk/efo/EFO_0003761, http://www.ebi.ac.uk/efo/EFO_0005230	GCST002200	Genome-wide genotyping array
2014-08-08	24047446	Schosser A	2013-09-19	World J Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/24047446	Genome-wide association study of co-occurring anxiety in major depression.	Anxiety and major depressive disorder	1,080 European ancestry cases, 1,588 European ancestry controls	NA	17q25.3	17	78637883	CYTH1	LOC101928710 - CYTH1	101928710	9267		5826	36164	rs4796827-A	rs4796827	0	4796827	intergenic_variant	1	0.409	2E-6	5.698970004336019		1.326	[NR]	Illumina [471581]	N	unipolar depression, anxiety	http://www.ebi.ac.uk/efo/EFO_0003761, http://www.ebi.ac.uk/efo/EFO_0005230	GCST002200	Genome-wide genotyping array
2010-01-19	20038947	Shyn SI	2009-12-29	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/20038947	Novel loci for major depression identified by genome-wide association study of Sequenced Treatment Alternatives to Relieve Depression and meta-analysis of three studies.	Major depressive disorder (broad)	3,957 European ancestry cases, 3,428 European ancestry controls	NA	8p21.3	8	20208538	SLC18A1, ATP6V1B2, LZTS1	ATP6V1B2			526			rs1106634-A	rs1106634	0	1106634	intron_variant	0	0.14	7E-7	6.154901959985743		1.3	[NR]	Affymetrix, Perlegen [2391203] (imputed)	N	unipolar depression	http://www.ebi.ac.uk/efo/EFO_0003761	GCST000551	Genome-wide genotyping array
2010-01-19	20038947	Shyn SI	2009-12-29	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/20038947	Novel loci for major depression identified by genome-wide association study of Sequenced Treatment Alternatives to Relieve Depression and meta-analysis of three studies.	Major depressive disorder (broad)	3,957 European ancestry cases, 3,428 European ancestry controls	NA	7p15.3	7	21464809	SP4	SP4			6671			rs17144465-G	rs17144465	0	17144465	intron_variant	0	0.03	8E-7	6.096910013008056		1.56	[NR]	Affymetrix, Perlegen [2391203] (imputed)	N	unipolar depression	http://www.ebi.ac.uk/efo/EFO_0003761	GCST000551	Genome-wide genotyping array
2010-01-19	20038947	Shyn SI	2009-12-29	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/20038947	Novel loci for major depression identified by genome-wide association study of Sequenced Treatment Alternatives to Relieve Depression and meta-analysis of three studies.	Major depressive disorder (broad)	3,957 European ancestry cases, 3,428 European ancestry controls	NA	3p26.1	3	7487868	GRM7	GRM7			2917			rs9870680-T	rs9870680	0	9870680	intron_variant	0	0.44	1E-6	6.0		1.19	[NR]	Affymetrix, Perlegen [2391203] (imputed)	N	unipolar depression	http://www.ebi.ac.uk/efo/EFO_0003761	GCST000551	Genome-wide genotyping array
2010-01-19	20038947	Shyn SI	2009-12-29	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/20038947	Novel loci for major depression identified by genome-wide association study of Sequenced Treatment Alternatives to Relieve Depression and meta-analysis of three studies.	Major depressive disorder (broad)	3,957 European ancestry cases, 3,428 European ancestry controls	NA	7q32.3	7	131215362	AK294384	MKLN1			4289			rs10265216-A	rs10265216	0	10265216	intron_variant	0	0.28	3E-6	5.522878745280337		1.19	[NR]	Affymetrix, Perlegen [2391203] (imputed)	N	unipolar depression	http://www.ebi.ac.uk/efo/EFO_0003761	GCST000551	Genome-wide genotyping array
2010-01-19	20038947	Shyn SI	2009-12-29	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/20038947	Novel loci for major depression identified by genome-wide association study of Sequenced Treatment Alternatives to Relieve Depression and meta-analysis of three studies.	Major depressive disorder (broad)	3,957 European ancestry cases, 3,428 European ancestry controls	NA	3q26.32	3	177573909	NR	LINC00578			100505566			rs644695-A	rs644695	0	644695	intron_variant	0	0.88	5E-6	5.301029995663981		1.35	[NR]	Affymetrix, Perlegen [2391203] (imputed)	N	unipolar depression	http://www.ebi.ac.uk/efo/EFO_0003761	GCST000551	Genome-wide genotyping array
2010-01-19	20038947	Shyn SI	2009-12-29	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/20038947	Novel loci for major depression identified by genome-wide association study of Sequenced Treatment Alternatives to Relieve Depression and meta-analysis of three studies.	Major depressive disorder (broad)	3,957 European ancestry cases, 3,428 European ancestry controls	NA	2p14	2	67715348	BC043421	LOC105374786 - LOC101927701	105374786	101927701		64318	80706	rs724568-C	rs724568	0	724568	intergenic_variant	1	0.36	5E-6	5.301029995663981		1.17	[NR]	Affymetrix, Perlegen [2391203] (imputed)	N	unipolar depression	http://www.ebi.ac.uk/efo/EFO_0003761	GCST000551	Genome-wide genotyping array
2010-01-19	20038947	Shyn SI	2009-12-29	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/20038947	Novel loci for major depression identified by genome-wide association study of Sequenced Treatment Alternatives to Relieve Depression and meta-analysis of three studies.	Major depressive disorder (broad)	3,957 European ancestry cases, 3,428 European ancestry controls	NA	Xq21.33	X	95824871	NR	LOC100420872 - LOC648927	100420872	648927		103727	148263	rs5990417-T	rs5990417	0	5990417	intergenic_variant	1	0.83	6E-6	5.221848749616356		1.23	[NR]	Affymetrix, Perlegen [2391203] (imputed)	N	unipolar depression	http://www.ebi.ac.uk/efo/EFO_0003761	GCST000551	Genome-wide genotyping array
2010-01-19	20038947	Shyn SI	2009-12-29	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/20038947	Novel loci for major depression identified by genome-wide association study of Sequenced Treatment Alternatives to Relieve Depression and meta-analysis of three studies.	Major depressive disorder (broad)	3,957 European ancestry cases, 3,428 European ancestry controls	NA	6p25.1	6	6612234	LY86	LY86, LY86-AS1			9450, 285780			rs2326810-G	rs2326810	0	2326810	intron_variant	0	0.92	7E-6	5.154901959985743		1.41	[NR]	Affymetrix, Perlegen [2391203] (imputed)	N	unipolar depression	http://www.ebi.ac.uk/efo/EFO_0003761	GCST000551	Genome-wide genotyping array
2010-01-19	20038947	Shyn SI	2009-12-29	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/20038947	Novel loci for major depression identified by genome-wide association study of Sequenced Treatment Alternatives to Relieve Depression and meta-analysis of three studies.	Major depressive disorder (broad)	3,957 European ancestry cases, 3,428 European ancestry controls	NA	10p12.1	10	29002969	NR	RPL21P93 - LOC107984174	653665	107984174		103445	55086	rs1612122-T	rs1612122	0	1612122	intergenic_variant	1	0.48	7E-6	5.154901959985743		1.17	[NR]	Affymetrix, Perlegen [2391203] (imputed)	N	unipolar depression	http://www.ebi.ac.uk/efo/EFO_0003761	GCST000551	Genome-wide genotyping array
2010-03-02	20125088	Shi J	2010-02-02	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/20125088	Genome-wide association study of recurrent early-onset major depressive disorder.	Major depressive disorder	1,020 European ancestry cases, 1,636 European ancestry controls	NA	18q22.1	18	67618042	DSEL	LOC105372174, LOC643542			105372174, 643542			rs17077540-G	rs17077540	0	17077540	intron_variant	0	0.11	2E-7	6.698970004336019		1.61		Affymetrix [671424]	N	unipolar depression	http://www.ebi.ac.uk/efo/EFO_0003761	GCST000578	Genome-wide genotyping array
2010-03-02	20125088	Shi J	2010-02-02	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/20125088	Genome-wide association study of recurrent early-onset major depressive disorder.	Major depressive disorder	1,020 European ancestry cases, 1,636 European ancestry controls	NA	21q21.2	21	23770802	intergenic	LOC105372749 - LOC105372750	105372749	105372750		61508	41815	rs2828520-G	rs2828520	0	2828520	intergenic_variant	1	0.31	4E-7	6.3979400086720375		1.35		Affymetrix [671424]	N	unipolar depression	http://www.ebi.ac.uk/efo/EFO_0003761	GCST000578	Genome-wide genotyping array
